	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
blmnii_svm	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
brf_lmo	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
bxt_gmo__nrlmf	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	0.0008041794235641892	3.4498131793478265e-05	0.0006281534830729166	3.4498131793478265e-05	3.4498131793478265e-05
bxt_gmosa_1k	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
bxt_gmosa__nrlmf	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	0.10876708984375	3.4498131793478265e-05	3.4498131793478265e-05	0.0004693689480633803	3.4498131793478265e-05	3.4498131793478265e-05
bxt_gso_1k	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
bxt_gso__nrlmf	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	0.10876708984375	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	6.801060267857143e-05	3.4498131793478265e-05	3.4498131793478265e-05
dnilmf	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	0.0008041794235641892	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	0.0008041794235641892	3.4498131793478265e-05	3.4498131793478265e-05
dthybrid	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05
lmorls	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	0.0006281534830729166	3.4498131793478265e-05	0.0004693689480633803	3.4498131793478265e-05	6.801060267857143e-05	0.0008041794235641892	3.4498131793478265e-05	1.0	3.4498131793478265e-05	3.4498131793478265e-05
md_ss_bxt_gso	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0	3.4498131793478265e-05
nrlmf	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	3.4498131793478265e-05	1.0
