	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	0.0033274623183281414
blmnii_svm	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
brf_lmo	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmo__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmosa_1k	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmosa__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	0.00016530354817708332	3.4005301339285715e-05	0.32669820413961037	3.4005301339285715e-05	0.09590389854029606	0.00016530354817708332	3.4005301339285715e-05
bxt_gso_1k	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.00016530354817708332	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gso__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
dnilmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.32669820413961037	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	0.00022825476241438355	3.4005301339285715e-05	3.4005301339285715e-05
dthybrid	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	0.0033274623183281414
lmorls	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.09590389854029606	3.4005301339285715e-05	3.4005301339285715e-05	0.00022825476241438355	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05
md_ss_bxt_gso	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.00016530354817708332	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05
nrlmf	0.0033274623183281414	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.0033274623183281414	3.4005301339285715e-05	3.4005301339285715e-05	1.0
