	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	0.0005524924940634259
blmnii_svm	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
brf_lmo	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmo__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmosa_1k	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gmosa__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	0.00016530354817708332	3.4005301339285715e-05	0.535027045708198	3.4005301339285715e-05	0.11973893015008225	0.00016530354817708332	3.4005301339285715e-05
bxt_gso_1k	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.00016530354817708332	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
bxt_gso__nrlmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05
dnilmf	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.535027045708198	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	0.00032607823202054795	3.4005301339285715e-05	3.4005301339285715e-05
dthybrid	1.0	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05	0.0005524924940634259
lmorls	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.11973893015008225	3.4005301339285715e-05	3.4005301339285715e-05	0.00032607823202054795	3.4005301339285715e-05	1.0	3.4005301339285715e-05	3.4005301339285715e-05
md_ss_bxt_gso	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.00016530354817708332	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	1.0	3.4005301339285715e-05
nrlmf	0.0005524924940634259	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	3.4005301339285715e-05	0.0005524924940634259	3.4005301339285715e-05	3.4005301339285715e-05	1.0
